t,x,series_name,noise_level
288,0.965653876388,logistic_noise_moderate,moderate
289,0.102601650957,logistic_noise_moderate,moderate
290,0.391428778238,logistic_noise_moderate,moderate
291,0.975263693896,logistic_noise_moderate,moderate
292,0.159010484385,logistic_noise_moderate,moderate
293,0.45462261643,logistic_noise_moderate,moderate
294,1,logistic_noise_moderate,moderate
295,0.0695142037528,logistic_noise_moderate,moderate
296,0.219097720995,logistic_noise_moderate,moderate
297,0.726528042539,logistic_noise_moderate,moderate
298,0.788875122832,logistic_noise_moderate,moderate
299,0.658226628515,logistic_noise_moderate,moderate
300,0.922118896089,logistic_noise_moderate,moderate
301,0.356197546535,logistic_noise_moderate,moderate
302,0.901743639058,logistic_noise_moderate,moderate
303,0.325543907032,logistic_noise_moderate,moderate
304,0.903704581839,logistic_noise_moderate,moderate
305,0.327079416102,logistic_noise_moderate,moderate
306,0.911581260143,logistic_noise_moderate,moderate
307,0.361082361522,logistic_noise_moderate,moderate
308,0.953818766221,logistic_noise_moderate,moderate
309,0.117749202467,logistic_noise_moderate,moderate
310,0.434493131595,logistic_noise_moderate,moderate
311,1,logistic_noise_moderate,moderate
312,0.0564557292391,logistic_noise_moderate,moderate
313,0.161491650119,logistic_noise_moderate,moderate
314,0.630718589426,logistic_noise_moderate,moderate
315,0.917656026281,logistic_noise_moderate,moderate
316,0.23447886312,logistic_noise_moderate,moderate
317,0.638812187059,logistic_noise_moderate,moderate
318,0.907313987651,logistic_noise_moderate,moderate
319,0.349154827786,logistic_noise_moderate,moderate
320,0.930725580317,logistic_noise_moderate,moderate
321,0.236349889487,logistic_noise_moderate,moderate
322,0.769308449338,logistic_noise_moderate,moderate
323,0.637055811299,logistic_noise_moderate,moderate
324,0.909081514168,logistic_noise_moderate,moderate
325,0.327734907078,logistic_noise_moderate,moderate
326,0.909106178679,logistic_noise_moderate,moderate
327,0.360063558869,logistic_noise_moderate,moderate
328,0.911279964412,logistic_noise_moderate,moderate
329,0.295740841011,logistic_noise_moderate,moderate
330,0.850753440616,logistic_noise_moderate,moderate
331,0.456597788128,logistic_noise_moderate,moderate
332,1,logistic_noise_moderate,moderate
333,0.0121254696148,logistic_noise_moderate,moderate
334,0,logistic_noise_moderate,moderate
335,0,logistic_noise_moderate,moderate
336,0.0106099575156,logistic_noise_moderate,moderate
337,0.114984691635,logistic_noise_moderate,moderate
338,0.429078472398,logistic_noise_moderate,moderate
339,0.981101256118,logistic_noise_moderate,moderate
340,0.0377432927175,logistic_noise_moderate,moderate
341,0.217964069996,logistic_noise_moderate,moderate
342,0.666429401728,logistic_noise_moderate,moderate
343,0.881513161944,logistic_noise_moderate,moderate
344,0.406657799121,logistic_noise_moderate,moderate
345,0.993344966878,logistic_noise_moderate,moderate
346,0.164121884943,logistic_noise_moderate,moderate
347,0.455493923991,logistic_noise_moderate,moderate
348,1,logistic_noise_moderate,moderate
349,0.0467756630657,logistic_noise_moderate,moderate
350,0.155041299045,logistic_noise_moderate,moderate
351,0.476824944551,logistic_noise_moderate,moderate
352,0.990878720771,logistic_noise_moderate,moderate
353,0.00816687981006,logistic_noise_moderate,moderate
354,0,logistic_noise_moderate,moderate
355,0.0101841410989,logistic_noise_moderate,moderate
356,0.0688724905077,logistic_noise_moderate,moderate
357,0.305150750885,logistic_noise_moderate,moderate
358,0.847092122837,logistic_noise_moderate,moderate
359,0.513581454375,logistic_noise_moderate,moderate
360,0.983015074527,logistic_noise_moderate,moderate
361,0,logistic_noise_moderate,moderate
362,0.016989044428,logistic_noise_moderate,moderate
363,0.109889446366,logistic_noise_moderate,moderate
364,0.313450826571,logistic_noise_moderate,moderate
365,0.878693763692,logistic_noise_moderate,moderate
366,0.493936697054,logistic_noise_moderate,moderate
367,1,logistic_noise_moderate,moderate
368,0.0228441317796,logistic_noise_moderate,moderate
369,0.0537144772712,logistic_noise_moderate,moderate
370,0.18983245676,logistic_noise_moderate,moderate
371,0.634949223713,logistic_noise_moderate,moderate
372,0.970834258542,logistic_noise_moderate,moderate
373,0.212019016167,logistic_noise_moderate,moderate
374,0.686110498242,logistic_noise_moderate,moderate
375,0.895536469482,logistic_noise_moderate,moderate
376,0.44285245219,logistic_noise_moderate,moderate
377,0.986158842331,logistic_noise_moderate,moderate
378,0.0884774680482,logistic_noise_moderate,moderate
379,0.309515327056,logistic_noise_moderate,moderate
380,0.865243888655,logistic_noise_moderate,moderate
381,0.502348346704,logistic_noise_moderate,moderate
382,0.994622744017,logistic_noise_moderate,moderate
383,0,logistic_noise_moderate,moderate
384,0.0220100099865,logistic_noise_moderate,moderate
385,0.156333012996,logistic_noise_moderate,moderate
386,0.572860548871,logistic_noise_moderate,moderate
387,0.97420459743,logistic_noise_moderate,moderate
388,0.0457748192634,logistic_noise_moderate,moderate
389,0.248224650459,logistic_noise_moderate,moderate
390,0.781940722307,logistic_noise_moderate,moderate
391,0.661352447956,logistic_noise_moderate,moderate
392,0.838150730515,logistic_noise_moderate,moderate
393,0.480436932996,logistic_noise_moderate,moderate
394,1,logistic_noise_moderate,moderate
395,0,logistic_noise_moderate,moderate
396,0.00055011021206,logistic_noise_moderate,moderate
397,0.0146380686042,logistic_noise_moderate,moderate
398,0.0382256154953,logistic_noise_moderate,moderate
399,0.139038720505,logistic_noise_moderate,moderate
400,0.481110616332,logistic_noise_moderate,moderate
401,1,logistic_noise_moderate,moderate
402,0.0192591317906,logistic_noise_moderate,moderate
403,0,logistic_noise_moderate,moderate
404,0.0204494653826,logistic_noise_moderate,moderate
405,0.015292707102,logistic_noise_moderate,moderate
406,0.0270165712686,logistic_noise_moderate,moderate
407,0.125786336049,logistic_noise_moderate,moderate
408,0.45345957464,logistic_noise_moderate,moderate
409,0.965429085792,logistic_noise_moderate,moderate
410,0.0838454369633,logistic_noise_moderate,moderate
411,0.304020047506,logistic_noise_moderate,moderate
412,0.847892500607,logistic_noise_moderate,moderate
413,0.554892051066,logistic_noise_moderate,moderate
414,0.998381707774,logistic_noise_moderate,moderate
415,0.0401852133183,logistic_noise_moderate,moderate
416,0.206654050555,logistic_noise_moderate,moderate
417,0.615205199818,logistic_noise_moderate,moderate
418,0.956388749489,logistic_noise_moderate,moderate
419,0.169502698468,logistic_noise_moderate,moderate
420,0.564320382256,logistic_noise_moderate,moderate
421,0.991765008543,logistic_noise_moderate,moderate
422,0.0921176627573,logistic_noise_moderate,moderate
423,0.303381641099,logistic_noise_moderate,moderate
424,0.882399015837,logistic_noise_moderate,moderate
425,0.479210390813,logistic_noise_moderate,moderate
426,1,logistic_noise_moderate,moderate
427,0.06883123835,logistic_noise_moderate,moderate
428,0.177525241269,logistic_noise_moderate,moderate
429,0.630854865424,logistic_noise_moderate,moderate
430,0.924225582757,logistic_noise_moderate,moderate
431,0.231055329243,logistic_noise_moderate,moderate
432,0.725747918325,logistic_noise_moderate,moderate
433,0.788639545795,logistic_noise_moderate,moderate
434,0.673508237782,logistic_noise_moderate,moderate
435,0.864275539206,logistic_noise_moderate,moderate
436,0.415356128818,logistic_noise_moderate,moderate
437,0.946467872411,logistic_noise_moderate,moderate
438,0.158486756609,logistic_noise_moderate,moderate
439,0.574319072703,logistic_noise_moderate,moderate
440,0.978802741719,logistic_noise_moderate,moderate
441,0.102080017373,logistic_noise_moderate,moderate
442,0.445888023512,logistic_noise_moderate,moderate
443,0.985157166126,logistic_noise_moderate,moderate
444,0.0484994634114,logistic_noise_moderate,moderate
445,0.188343735226,logistic_noise_moderate,moderate
446,0.571789647788,logistic_noise_moderate,moderate
447,0.994547529364,logistic_noise_moderate,moderate
448,0.121126382458,logistic_noise_moderate,moderate
449,0.453287340144,logistic_noise_moderate,moderate
450,0.968293191262,logistic_noise_moderate,moderate
451,0.0614321416693,logistic_noise_moderate,moderate
452,0.238333271161,logistic_noise_moderate,moderate
453,0.623093541805,logistic_noise_moderate,moderate
454,0.91283749643,logistic_noise_moderate,moderate
455,0.383933463575,logistic_noise_moderate,moderate
456,0.932368039076,logistic_noise_moderate,moderate
457,0.169158193447,logistic_noise_moderate,moderate
458,0.593174018982,logistic_noise_moderate,moderate
459,0.976726872754,logistic_noise_moderate,moderate
460,0.200076267395,logistic_noise_moderate,moderate
461,0.595086052052,logistic_noise_moderate,moderate
462,0.964540844609,logistic_noise_moderate,moderate
463,0.138203592395,logistic_noise_moderate,moderate
464,0.525869229938,logistic_noise_moderate,moderate
465,0.978596790878,logistic_noise_moderate,moderate
466,0.00445024277007,logistic_noise_moderate,moderate
467,0.0560470514024,logistic_noise_moderate,moderate
468,0.188260551858,logistic_noise_moderate,moderate
469,0.647764897321,logistic_noise_moderate,moderate
470,0.945491453786,logistic_noise_moderate,moderate
471,0.325280286657,logistic_noise_moderate,moderate
472,0.836164627686,logistic_noise_moderate,moderate
473,0.492530060861,logistic_noise_moderate,moderate
474,0.974795058798,logistic_noise_moderate,moderate
475,0,logistic_noise_moderate,moderate
476,0,logistic_noise_moderate,moderate
477,0.0489500218399,logistic_noise_moderate,moderate
478,0.173159555934,logistic_noise_moderate,moderate
479,0.500125014594,logistic_noise_moderate,moderate
480,0.984918036554,logistic_noise_moderate,moderate
481,0.0134171127711,logistic_noise_moderate,moderate
482,0,logistic_noise_moderate,moderate
483,0.0317539796522,logistic_noise_moderate,moderate
484,0.0192718637415,logistic_noise_moderate,moderate
485,0.0564254706751,logistic_noise_moderate,moderate
486,0.259250760703,logistic_noise_moderate,moderate
487,0.74005451472,logistic_noise_moderate,moderate
488,0.713790553081,logistic_noise_moderate,moderate
489,0.830772897565,logistic_noise_moderate,moderate
490,0.617982806075,logistic_noise_moderate,moderate
491,0.938660751339,logistic_noise_moderate,moderate
492,0.190030793849,logistic_noise_moderate,moderate
493,0.705793458574,logistic_noise_moderate,moderate
494,0.876273838149,logistic_noise_moderate,moderate
495,0.399678115651,logistic_noise_moderate,moderate
496,0.962450075113,logistic_noise_moderate,moderate
497,0.0760151550546,logistic_noise_moderate,moderate
498,0.355376328933,logistic_noise_moderate,moderate
499,0.902215984928,logistic_noise_moderate,moderate
500,0.277914135174,logistic_noise_moderate,moderate
501,0.871620079208,logistic_noise_moderate,moderate
502,0.468123247328,logistic_noise_moderate,moderate
503,0.979098366955,logistic_noise_moderate,moderate
504,0,logistic_noise_moderate,moderate
505,0.064557985101,logistic_noise_moderate,moderate
506,0.232686767791,logistic_noise_moderate,moderate
507,0.765312441364,logistic_noise_moderate,moderate
508,0.740210257731,logistic_noise_moderate,moderate
509,0.795552487435,logistic_noise_moderate,moderate
510,0.724211773002,logistic_noise_moderate,moderate
511,0.770379337165,logistic_noise_moderate,moderate
512,0.630303052762,logistic_noise_moderate,moderate
513,0.89246818577,logistic_noise_moderate,moderate
514,0.336349586946,logistic_noise_moderate,moderate
515,0.908677249151,logistic_noise_moderate,moderate
516,0.368006525104,logistic_noise_moderate,moderate
517,0.933202838272,logistic_noise_moderate,moderate
518,0.241940772658,logistic_noise_moderate,moderate
519,0.67462717381,logistic_noise_moderate,moderate
520,0.859578057243,logistic_noise_moderate,moderate
521,0.504468609165,logistic_noise_moderate,moderate
522,1,logistic_noise_moderate,moderate
523,0,logistic_noise_moderate,moderate
524,0,logistic_noise_moderate,moderate
525,0.0513990366121,logistic_noise_moderate,moderate
526,0.133836008706,logistic_noise_moderate,moderate
527,0.380734808345,logistic_noise_moderate,moderate
528,0.925060264826,logistic_noise_moderate,moderate
529,0.242133157514,logistic_noise_moderate,moderate
530,0.722851641774,logistic_noise_moderate,moderate
531,0.833432574141,logistic_noise_moderate,moderate
532,0.537028256365,logistic_noise_moderate,moderate
533,0.976897801755,logistic_noise_moderate,moderate
534,0.0101984193625,logistic_noise_moderate,moderate
535,0.115925275563,logistic_noise_moderate,moderate
536,0.502115278488,logistic_noise_moderate,moderate
537,0.982128788666,logistic_noise_moderate,moderate
538,0.00674913579141,logistic_noise_moderate,moderate
539,0,logistic_noise_moderate,moderate
540,0.0159836886104,logistic_noise_moderate,moderate
541,0.0083041666972,logistic_noise_moderate,moderate
542,0.0079209900982,logistic_noise_moderate,moderate
543,0.00701594699106,logistic_noise_moderate,moderate
544,0.133355422677,logistic_noise_moderate,moderate
545,0.564708485396,logistic_noise_moderate,moderate
546,0.947878912419,logistic_noise_moderate,moderate
547,0.0683034901666,logistic_noise_moderate,moderate
548,0.246571670745,logistic_noise_moderate,moderate
549,0.68982414095,logistic_noise_moderate,moderate
550,0.806243464394,logistic_noise_moderate,moderate
551,0.592447040566,logistic_noise_moderate,moderate
552,0.943682275136,logistic_noise_moderate,moderate
553,0.145245630617,logistic_noise_moderate,moderate
554,0.613938915607,logistic_noise_moderate,moderate
555,0.960135755671,logistic_noise_moderate,moderate
556,0.151034464774,logistic_noise_moderate,moderate
557,0.472012915943,logistic_noise_moderate,moderate
558,0.955868504562,logistic_noise_moderate,moderate
559,0.0521407231169,logistic_noise_moderate,moderate
560,0.0439329606099,logistic_noise_moderate,moderate
561,0.196687678121,logistic_noise_moderate,moderate
562,0.681020213253,logistic_noise_moderate,moderate
563,0.869682950944,logistic_noise_moderate,moderate
564,0.415979790048,logistic_noise_moderate,moderate
565,0.961950606922,logistic_noise_moderate,moderate
566,0.15349699339,logistic_noise_moderate,moderate
567,0.495181533332,logistic_noise_moderate,moderate
568,0.992248032075,logistic_noise_moderate,moderate
569,0,logistic_noise_moderate,moderate
570,0,logistic_noise_moderate,moderate
571,0.0285010678557,logistic_noise_moderate,moderate
572,0.0574732516431,logistic_noise_moderate,moderate
573,0.221297959145,logistic_noise_moderate,moderate
574,0.686972034567,logistic_noise_moderate,moderate
575,0.86152263428,logistic_noise_moderate,moderate
576,0.492934328381,logistic_noise_moderate,moderate
577,0.987014468749,logistic_noise_moderate,moderate
578,0.0489774173277,logistic_noise_moderate,moderate
579,0,logistic_noise_moderate,moderate
580,0.0293584423577,logistic_noise_moderate,moderate
581,0.0746517251475,logistic_noise_moderate,moderate
582,0.338381242099,logistic_noise_moderate,moderate
583,0.913064345919,logistic_noise_moderate,moderate
584,0.365967093636,logistic_noise_moderate,moderate
585,0.931360866492,logistic_noise_moderate,moderate
586,0.207388829123,logistic_noise_moderate,moderate
587,0.631717517877,logistic_noise_moderate,moderate
