t,x,series_name,noise_level
55,0.987622287714,logistic_noise_small,small
56,0.0575848332141,logistic_noise_small,small
57,0.217972192201,logistic_noise_small,small
58,0.683099514133,logistic_noise_small,small
59,0.871433213053,logistic_noise_small,small
60,0.446687966427,logistic_noise_small,small
61,0.987447047815,logistic_noise_small,small
62,0.0376229760166,logistic_noise_small,small
63,0.148723733127,logistic_noise_small,small
64,0.499692360638,logistic_noise_small,small
65,0.998539780553,logistic_noise_small,small
66,0,logistic_noise_small,small
67,0,logistic_noise_small,small
68,0.00016837044809,logistic_noise_small,small
69,0,logistic_noise_small,small
70,0.0115789551388,logistic_noise_small,small
71,0.0415326901214,logistic_noise_small,small
72,0.152090094363,logistic_noise_small,small
73,0.507014330529,logistic_noise_small,small
74,1,logistic_noise_small,small
75,0.00460374632918,logistic_noise_small,small
76,0.00792171184805,logistic_noise_small,small
77,0.0305522597571,logistic_noise_small,small
78,0.117231164913,logistic_noise_small,small
79,0.427332050009,logistic_noise_small,small
80,0.975062163272,logistic_noise_small,small
81,0.110052193789,logistic_noise_small,small
82,0.362868768566,logistic_noise_small,small
83,0.925983006074,logistic_noise_small,small
84,0.276123334662,logistic_noise_small,small
85,0.802321622903,logistic_noise_small,small
86,0.635812303918,logistic_noise_small,small
87,0.929364056488,logistic_noise_small,small
88,0.267775063375,logistic_noise_small,small
89,0.787274326852,logistic_noise_small,small
90,0.657171713275,logistic_noise_small,small
91,0.904000394335,logistic_noise_small,small
92,0.362948295151,logistic_noise_small,small
93,0.924529847398,logistic_noise_small,small
94,0.287042669521,logistic_noise_small,small
95,0.820221343198,logistic_noise_small,small
96,0.592696376181,logistic_noise_small,small
97,0.970407301591,logistic_noise_small,small
98,0.127731752156,logistic_noise_small,small
99,0.438727631254,logistic_noise_small,small
100,0.981239413103,logistic_noise_small,small
101,0.0521438601955,logistic_noise_small,small
102,0.201659379927,logistic_noise_small,small
103,0.633329246568,logistic_noise_small,small
104,0.931710931034,logistic_noise_small,small
105,0.259634472766,logistic_noise_small,small
106,0.774414714647,logistic_noise_small,small
107,0.696454236344,logistic_noise_small,small
108,0.843254750353,logistic_noise_small,small
109,0.535061130824,logistic_noise_small,small
110,0.99799470989,logistic_noise_small,small
111,0.0278540217165,logistic_noise_small,small
112,0.0783149192704,logistic_noise_small,small
113,0.278380043308,logistic_noise_small,small
114,0.814224775376,logistic_noise_small,small
115,0.61889835616,logistic_noise_small,small
116,0.944883612294,logistic_noise_small,small
117,0.210614475947,logistic_noise_small,small
118,0.673128931548,logistic_noise_small,small
119,0.878910804834,logistic_noise_small,small
120,0.433929511153,logistic_noise_small,small
121,0.985491898832,logistic_noise_small,small
122,0.0666380902879,logistic_noise_small,small
123,0.260049439044,logistic_noise_small,small
124,0.762756891463,logistic_noise_small,small
125,0.733383980645,logistic_noise_small,small
126,0.796556494916,logistic_noise_small,small
127,0.644694936461,logistic_noise_small,small
128,0.917776428206,logistic_noise_small,small
129,0.302771427284,logistic_noise_small,small
130,0.841810330578,logistic_noise_small,small
131,0.530592755609,logistic_noise_small,small
132,0.997684363428,logistic_noise_small,small
133,0.0188750273581,logistic_noise_small,small
134,0.0723302314308,logistic_noise_small,small
135,0.27465896047,logistic_noise_small,small
136,0.790798808874,logistic_noise_small,small
137,0.648322004459,logistic_noise_small,small
138,0.901228687349,logistic_noise_small,small
139,0.34693490245,logistic_noise_small,small
140,0.909942903605,logistic_noise_small,small
141,0.341340359851,logistic_noise_small,small
142,0.894319885746,logistic_noise_small,small
143,0.364028121947,logistic_noise_small,small
144,0.939148066901,logistic_noise_small,small
145,0.243845535229,logistic_noise_small,small
146,0.735227407187,logistic_noise_small,small
147,0.788197768883,logistic_noise_small,small
148,0.667580688084,logistic_noise_small,small
149,0.886176255386,logistic_noise_small,small
150,0.412134680893,logistic_noise_small,small
151,0.964675600231,logistic_noise_small,small
152,0.122098540643,logistic_noise_small,small
153,0.435192589534,logistic_noise_small,small
154,0.987890875033,logistic_noise_small,small
155,0.0800102596775,logistic_noise_small,small
156,0.294311552722,logistic_noise_small,small
157,0.821627777723,logistic_noise_small,small
158,0.586044558319,logistic_noise_small,small
159,0.977773302707,logistic_noise_small,small
160,0.122781805894,logistic_noise_small,small
161,0.410947080362,logistic_noise_small,small
162,0.963169248973,logistic_noise_small,small
163,0.135544501819,logistic_noise_small,small
164,0.464774422469,logistic_noise_small,small
165,0.994327374138,logistic_noise_small,small
166,0.0123302885225,logistic_noise_small,small
167,0.0623723041893,logistic_noise_small,small
168,0.237816377314,logistic_noise_small,small
169,0.729166887851,logistic_noise_small,small
170,0.798241917058,logistic_noise_small,small
171,0.648554686011,logistic_noise_small,small
172,0.902182090362,logistic_noise_small,small
173,0.3543306205,logistic_noise_small,small
174,0.916413426445,logistic_noise_small,small
175,0.309979882628,logistic_noise_small,small
176,0.857623418417,logistic_noise_small,small
177,0.483163558396,logistic_noise_small,small
178,1,logistic_noise_small,small
179,0.000296435025314,logistic_noise_small,small
180,0.0116152018257,logistic_noise_small,small
181,0.0669514217843,logistic_noise_small,small
182,0.231720189377,logistic_noise_small,small
183,0.702045805494,logistic_noise_small,small
184,0.829234876623,logistic_noise_small,small
185,0.549418297346,logistic_noise_small,small
186,0.991781575547,logistic_noise_small,small
187,0.0393050873804,logistic_noise_small,small
188,0.159999193353,logistic_noise_small,small
189,0.537084520874,logistic_noise_small,small
190,0.994148936245,logistic_noise_small,small
191,0.0300534562317,logistic_noise_small,small
192,0.100552598325,logistic_noise_small,small
193,0.35180246646,logistic_noise_small,small
194,0.906693982797,logistic_noise_small,small
195,0.349188281841,logistic_noise_small,small
196,0.913366411964,logistic_noise_small,small
197,0.322464851926,logistic_noise_small,small
198,0.874116477355,logistic_noise_small,small
199,0.458876188076,logistic_noise_small,small
200,0.994701143832,logistic_noise_small,small
201,0.0262943877516,logistic_noise_small,small
202,0.0918133527696,logistic_noise_small,small
203,0.342139246938,logistic_noise_small,small
204,0.89631992223,logistic_noise_small,small
205,0.368465013267,logistic_noise_small,small
206,0.929647665655,logistic_noise_small,small
207,0.268599149876,logistic_noise_small,small
208,0.77926670456,logistic_noise_small,small
209,0.695119075232,logistic_noise_small,small
210,0.851622561881,logistic_noise_small,small
211,0.494334566473,logistic_noise_small,small
212,0.998549298731,logistic_noise_small,small
213,0,logistic_noise_small,small
214,0.00835182740897,logistic_noise_small,small
215,0.0331449411094,logistic_noise_small,small
216,0.109162593087,logistic_noise_small,small
217,0.382387485587,logistic_noise_small,small
218,0.93991204775,logistic_noise_small,small
219,0.221442093724,logistic_noise_small,small
220,0.690035970914,logistic_noise_small,small
221,0.872361337146,logistic_noise_small,small
222,0.435162655959,logistic_noise_small,small
223,0.97977950898,logistic_noise_small,small
224,0.0606402299172,logistic_noise_small,small
225,0.240133350061,logistic_noise_small,small
226,0.724429817942,logistic_noise_small,small
227,0.809769684345,logistic_noise_small,small
228,0.62996403732,logistic_noise_small,small
229,0.934129862479,logistic_noise_small,small
230,0.247193584264,logistic_noise_small,small
231,0.738525538451,logistic_noise_small,small
232,0.767201750922,logistic_noise_small,small
233,0.71633565122,logistic_noise_small,small
234,0.814024642378,logistic_noise_small,small
235,0.596626880002,logistic_noise_small,small
236,0.963996120802,logistic_noise_small,small
237,0.15345827053,logistic_noise_small,small
238,0.518942148614,logistic_noise_small,small
239,1,logistic_noise_small,small
240,0,logistic_noise_small,small
241,0.0266743357854,logistic_noise_small,small
242,0.0998627796684,logistic_noise_small,small
243,0.375924305895,logistic_noise_small,small
244,0.939023013668,logistic_noise_small,small
245,0.225738461173,logistic_noise_small,small
246,0.68360905036,logistic_noise_small,small
247,0.858334569854,logistic_noise_small,small
248,0.483496427276,logistic_noise_small,small
249,0.994213785002,logistic_noise_small,small
250,0.00134203489113,logistic_noise_small,small
251,0.0105194725886,logistic_noise_small,small
252,0.0563009938053,logistic_noise_small,small
253,0.196159077882,logistic_noise_small,small
254,0.627813131568,logistic_noise_small,small
255,0.930687357467,logistic_noise_small,small
256,0.26361292837,logistic_noise_small,small
257,0.775143433354,logistic_noise_small,small
258,0.689448429117,logistic_noise_small,small
259,0.854649623126,logistic_noise_small,small
260,0.517514830645,logistic_noise_small,small
261,0.997475954171,logistic_noise_small,small
262,0.007880120411,logistic_noise_small,small
263,0.0218743614717,logistic_noise_small,small
264,0.0845324052414,logistic_noise_small,small
265,0.320040574834,logistic_noise_small,small
266,0.859201596174,logistic_noise_small,small
267,0.476918162588,logistic_noise_small,small
268,0.995884268396,logistic_noise_small,small
269,0.0149104865319,logistic_noise_small,small
270,0.0336843595875,logistic_noise_small,small
271,0.170537104294,logistic_noise_small,small
272,0.56289874615,logistic_noise_small,small
273,0.986301761858,logistic_noise_small,small
274,0.0546067687391,logistic_noise_small,small
275,0.236835607318,logistic_noise_small,small
276,0.712864330803,logistic_noise_small,small
277,0.820170234848,logistic_noise_small,small
278,0.577704736502,logistic_noise_small,small
279,0.967648403704,logistic_noise_small,small
280,0.0961858304388,logistic_noise_small,small
281,0.370103450111,logistic_noise_small,small
282,0.92973326286,logistic_noise_small,small
283,0.261578146852,logistic_noise_small,small
284,0.762235029184,logistic_noise_small,small
285,0.709800085033,logistic_noise_small,small
286,0.819401551215,logistic_noise_small,small
287,0.587314960005,logistic_noise_small,small
288,0.9763097001,logistic_noise_small,small
289,0.119281569196,logistic_noise_small,small
290,0.413899802289,logistic_noise_small,small
291,0.961105089051,logistic_noise_small,small
292,0.126313233575,logistic_noise_small,small
293,0.443824220935,logistic_noise_small,small
294,0.98902963777,logistic_noise_small,small
295,0.0662787532473,logistic_noise_small,small
296,0.244902511511,logistic_noise_small,small
297,0.724358549479,logistic_noise_small,small
298,0.79858135656,logistic_noise_small,small
299,0.648980030689,logistic_noise_small,small
300,0.908328256497,logistic_noise_small,small
301,0.353407147174,logistic_noise_small,small
302,0.905912778045,logistic_noise_small,small
303,0.34866637492,logistic_noise_small,small
304,0.906234579786,logistic_noise_small,small
305,0.328863579113,logistic_noise_small,small
306,0.884224189835,logistic_noise_small,small
307,0.409007042713,logistic_noise_small,small
308,0.960858364285,logistic_noise_small,small
309,0.128889560966,logistic_noise_small,small
310,0.444211952209,logistic_noise_small,small
311,0.985693038315,logistic_noise_small,small
312,0.0501075865683,logistic_noise_small,small
313,0.188714503066,logistic_noise_small,small
314,0.621021769076,logistic_noise_small,small
315,0.945529053973,logistic_noise_small,small
316,0.214135532132,logistic_noise_small,small
317,0.661516460624,logistic_noise_small,small
318,0.904308485104,logistic_noise_small,small
319,0.367502414576,logistic_noise_small,small
320,0.920111259943,logistic_noise_small,small
321,0.272797265213,logistic_noise_small,small
322,0.795910277364,logistic_noise_small,small
323,0.656546639179,logistic_noise_small,small
324,0.907840210938,logistic_noise_small,small
325,0.342361666395,logistic_noise_small,small
326,0.905393732262,logistic_noise_small,small
327,0.359867595952,logistic_noise_small,small
328,0.919795601127,logistic_noise_small,small
329,0.301569171272,logistic_noise_small,small
330,0.851419905648,logistic_noise_small,small
331,0.489993696543,logistic_noise_small,small
332,0.996606987369,logistic_noise_small,small
333,0.00876627317256,logistic_noise_small,small
334,0.00518959037267,logistic_noise_small,small
335,0.00353771840174,logistic_noise_small,small
336,0.034799578419,logistic_noise_small,small
337,0.124404227079,logistic_noise_small,small
338,0.441269889154,logistic_noise_small,small
339,0.988144343621,logistic_noise_small,small
340,0.0601581704841,logistic_noise_small,small
341,0.20644484955,logistic_noise_small,small
342,0.670251869769,logistic_noise_small,small
343,0.884896651781,logistic_noise_small,small
344,0.41156169357,logistic_noise_small,small
345,0.968611003148,logistic_noise_small,small
346,0.130406029527,logistic_noise_small,small
347,0.448767336542,logistic_noise_small,small
348,0.997178435007,logistic_noise_small,small
349,0.0330939133404,logistic_noise_small,small
350,0.144298982706,logistic_noise_small,small
351,0.493483665536,logistic_noise_small,small
352,1,logistic_noise_small,small
353,0.000489540747766,logistic_noise_small,small
354,0.00302047587586,logistic_noise_small,small
355,0.0228387038793,logistic_noise_small,small
356,0.0811807501499,logistic_noise_small,small
357,0.305817709116,logistic_noise_small,small
358,0.848328100846,logistic_noise_small,small
359,0.52003668213,logistic_noise_small,small
360,0.999262824128,logistic_noise_small,small
361,0.000959514798164,logistic_noise_small,small
362,0.0248239995279,logistic_noise_small,small
363,0.0888636969582,logistic_noise_small,small
364,0.319051651112,logistic_noise_small,small
365,0.863178681759,logistic_noise_small,small
366,0.480184471625,logistic_noise_small,small
367,1,logistic_noise_small,small
368,0.0149727739607,logistic_noise_small,small
369,0.0479956888593,logistic_noise_small,small
370,0.188691119067,logistic_noise_small,small
371,0.6191088254,logistic_noise_small,small
372,0.947556351709,logistic_noise_small,small
373,0.214768891489,logistic_noise_small,small
374,0.67225899068,logistic_noise_small,small
375,0.876623249233,logistic_noise_small,small
376,0.424250320121,logistic_noise_small,small
377,0.984574838019,logistic_noise_small,small
378,0.0854974593071,logistic_noise_small,small
379,0.313431007512,logistic_noise_small,small
380,0.864093919494,logistic_noise_small,small
381,0.475192601666,logistic_noise_small,small
382,1,logistic_noise_small,small
383,0.0116648458302,logistic_noise_small,small
384,0.0384918867356,logistic_noise_small,small
385,0.171137484751,logistic_noise_small,small
386,0.567493778427,logistic_noise_small,small
387,0.97776523402,logistic_noise_small,small
388,0.0706851039293,logistic_noise_small,small
389,0.27088735774,logistic_noise_small,small
390,0.774002307938,logistic_noise_small,small
391,0.69579513409,logistic_noise_small,small
392,0.856377944234,logistic_noise_small,small
393,0.491636753634,logistic_noise_small,small
394,0.996747593881,logistic_noise_small,small
395,0.00490255042929,logistic_noise_small,small
396,0,logistic_noise_small,small
397,0.00543161556182,logistic_noise_small,small
398,0.0397198698415,logistic_noise_small,small
399,0.139764180795,logistic_noise_small,small
400,0.502014648659,logistic_noise_small,small
401,1,logistic_noise_small,small
402,0,logistic_noise_small,small
403,0,logistic_noise_small,small
404,0.00351017665566,logistic_noise_small,small
405,0.0102936156215,logistic_noise_small,small
406,0.0290135414733,logistic_noise_small,small
407,0.124121334628,logistic_noise_small,small
408,0.427318479846,logistic_noise_small,small
409,0.979439757459,logistic_noise_small,small
410,0.0913842982215,logistic_noise_small,small
411,0.300564852208,logistic_noise_small,small
412,0.836406298113,logistic_noise_small,small
413,0.563004441505,logistic_noise_small,small
414,0.990654598768,logistic_noise_small,small
415,0.0518167442982,logistic_noise_small,small
416,0.181663872848,logistic_noise_small,small
417,0.606703410241,logistic_noise_small,small
418,0.950404037869,logistic_noise_small,small
419,0.167881752139,logistic_noise_small,small
420,0.570935338061,logistic_noise_small,small
421,0.979406585169,logistic_noise_small,small
422,0.0882171186845,logistic_noise_small,small
423,0.320594630956,logistic_noise_small,small
424,0.880434143265,logistic_noise_small,small
425,0.449154630848,logistic_noise_small,small
426,0.987581966064,logistic_noise_small,small
427,0.0450452030434,logistic_noise_small,small
428,0.188759601062,logistic_noise_small,small
429,0.629519194939,logistic_noise_small,small
430,0.932742722757,logistic_noise_small,small
431,0.241584101934,logistic_noise_small,small
432,0.725125018449,logistic_noise_small,small
433,0.795890284901,logistic_noise_small,small
434,0.663179123566,logistic_noise_small,small
435,0.888291457226,logistic_noise_small,small
436,0.384594640774,logistic_noise_small,small
437,0.953646998722,logistic_noise_small,small
438,0.17812906338,logistic_noise_small,small
439,0.59326606634,logistic_noise_small,small
440,0.966138244756,logistic_noise_small,small
441,0.126563748271,logistic_noise_small,small
442,0.44831288467,logistic_noise_small,small
443,0.986044128505,logistic_noise_small,small
444,0.0406016870174,logistic_noise_small,small
445,0.175746441344,logistic_noise_small,small
446,0.595859320851,logistic_noise_small,small
447,0.969355322018,logistic_noise_small,small
448,0.126044615332,logistic_noise_small,small
449,0.444194989374,logistic_noise_small,small
450,0.986320564936,logistic_noise_small,small
451,0.0467186589074,logistic_noise_small,small
452,0.207646402686,logistic_noise_small,small
453,0.665115883205,logistic_noise_small,small
454,0.901623903426,logistic_noise_small,small
455,0.388167470162,logistic_noise_small,small
456,0.953783623347,logistic_noise_small,small
457,0.183541680917,logistic_noise_small,small
458,0.61148184482,logistic_noise_small,small
459,0.95077817609,logistic_noise_small,small
460,0.185366115012,logistic_noise_small,small
461,0.600551333993,logistic_noise_small,small
462,0.956268313989,logistic_noise_small,small
463,0.157804966171,logistic_noise_small,small
464,0.530509678268,logistic_noise_small,small
465,0.993683064901,logistic_noise_small,small
466,0.0153874408561,logistic_noise_small,small
467,0.0559553978768,logistic_noise_small,small
468,0.205524601233,logistic_noise_small,small
469,0.646510826523,logistic_noise_small,small
470,0.915826588004,logistic_noise_small,small
471,0.312784228335,logistic_noise_small,small
472,0.855520548253,logistic_noise_small,small
473,0.481869012074,logistic_noise_small,small
474,1,logistic_noise_small,small
475,0.00505696227247,logistic_noise_small,small
476,0.00789587159791,logistic_noise_small,small
477,0.0368820543059,logistic_noise_small,small
478,0.14997945711,logistic_noise_small,small
479,0.504654780342,logistic_noise_small,small
480,1,logistic_noise_small,small
481,0,logistic_noise_small,small
482,0.00645185385931,logistic_noise_small,small
483,0.00695579636823,logistic_noise_small,small
484,0.0202902067253,logistic_noise_small,small
485,0.070010784047,logistic_noise_small,small
486,0.256639320078,logistic_noise_small,small
487,0.768063770688,logistic_noise_small,small
488,0.716235457435,logistic_noise_small,small
489,0.808850082109,logistic_noise_small,small
490,0.618059280964,logistic_noise_small,small
491,0.942819837986,logistic_noise_small,small
492,0.217823635307,logistic_noise_small,small
493,0.674350355428,logistic_noise_small,small
494,0.873531692311,logistic_noise_small,small
495,0.421087590708,logistic_noise_small,small
496,0.968774240146,logistic_noise_small,small
497,0.0974850547978,logistic_noise_small,small
498,0.358573445298,logistic_noise_small,small
499,0.914229287218,logistic_noise_small,small
500,0.314998338146,logistic_noise_small,small
501,0.863630932321,logistic_noise_small,small
502,0.461891808209,logistic_noise_small,small
503,0.997292803241,logistic_noise_small,small
504,0.0177145835685,logistic_noise_small,small
505,0.06181411079,logistic_noise_small,small
506,0.25241035119,logistic_noise_small,small
507,0.755460367679,logistic_noise_small,small
508,0.745276407181,logistic_noise_small,small
509,0.756744164696,logistic_noise_small,small
510,0.73006549056,logistic_noise_small,small
511,0.798031481321,logistic_noise_small,small
512,0.650104958376,logistic_noise_small,small
513,0.905436290847,logistic_noise_small,small
514,0.341535876486,logistic_noise_small,small
515,0.895899122775,logistic_noise_small,small
516,0.376027103963,logistic_noise_small,small
517,0.940881837411,logistic_noise_small,small
518,0.220724169101,logistic_noise_small,small
519,0.690061282872,logistic_noise_small,small
520,0.848324298112,logistic_noise_small,small
521,0.514982656485,logistic_noise_small,small
522,0.999256634675,logistic_noise_small,small
523,0.00227644281011,logistic_noise_small,small
524,0.00351479995011,logistic_noise_small,small
525,0.0276722311807,logistic_noise_small,small
526,0.110826792539,logistic_noise_small,small
527,0.377319542184,logistic_noise_small,small
528,0.938573559037,logistic_noise_small,small
529,0.228882606581,logistic_noise_small,small
530,0.704924672559,logistic_noise_small,small
531,0.841993635244,logistic_noise_small,small
532,0.542043632336,logistic_noise_small,small
533,0.988851814176,logistic_noise_small,small
534,0.0423276154265,logistic_noise_small,small
535,0.145176832221,logistic_noise_small,small
536,0.501085799788,logistic_noise_small,small
537,1,logistic_noise_small,small
538,0.00176698882776,logistic_noise_small,small
539,0.0017620496263,logistic_noise_small,small
540,0,logistic_noise_small,small
541,0.00349989628227,logistic_noise_small,small
542,0.00941733816701,logistic_noise_small,small
543,0.0465327400773,logistic_noise_small,small
544,0.173273560956,logistic_noise_small,small
545,0.560309800551,logistic_noise_small,small
546,0.984066992039,logistic_noise_small,small
547,0.0643346064311,logistic_noise_small,small
548,0.234683036317,logistic_noise_small,small
549,0.718237543234,logistic_noise_small,small
550,0.809635673499,logistic_noise_small,small
551,0.60517863752,logistic_noise_small,small
552,0.947916842308,logistic_noise_small,small
553,0.173601804512,logistic_noise_small,small
554,0.588512158982,logistic_noise_small,small
555,0.967081293286,logistic_noise_small,small
556,0.131529829442,logistic_noise_small,small
557,0.474242142247,logistic_noise_small,small
558,0.99564169142,logistic_noise_small,small
559,0.0163277718537,logistic_noise_small,small
560,0.0534481910774,logistic_noise_small,small
561,0.209054075285,logistic_noise_small,small
562,0.668746221976,logistic_noise_small,small
563,0.890021255368,logistic_noise_small,small
564,0.41123516717,logistic_noise_small,small
565,0.964691803015,logistic_noise_small,small
566,0.145332002077,logistic_noise_small,small
567,0.489761464278,logistic_noise_small,small
568,1,logistic_noise_small,small
569,0,logistic_noise_small,small
570,0.00160917525949,logistic_noise_small,small
571,0.0166523098551,logistic_noise_small,small
572,0.0612055410124,logistic_noise_small,small
573,0.219872286927,logistic_noise_small,small
574,0.689677530172,logistic_noise_small,small
575,0.854643712346,logistic_noise_small,small
576,0.510658268567,logistic_noise_small,small
577,0.998609982451,logistic_noise_small,small
578,0.00508510656507,logistic_noise_small,small
579,0,logistic_noise_small,small
580,0.025285071798,logistic_noise_small,small
581,0.0986079977785,logistic_noise_small,small
582,0.342815358532,logistic_noise_small,small
583,0.892984892763,logistic_noise_small,small
584,0.387899664051,logistic_noise_small,small
585,0.949852742027,logistic_noise_small,small
586,0.181932297876,logistic_noise_small,small
587,0.600288092149,logistic_noise_small,small
588,0.954330934962,logistic_noise_small,small
589,0.166037433964,logistic_noise_small,small
590,0.563601736636,logistic_noise_small,small
591,0.989054409381,logistic_noise_small,small
592,0.0605420978852,logistic_noise_small,small
593,0.193137583135,logistic_noise_small,small
594,0.619127391016,logistic_noise_small,small
595,0.942381158089,logistic_noise_small,small
596,0.206281354178,logistic_noise_small,small
597,0.6500853906,logistic_noise_small,small
598,0.908629522047,logistic_noise_small,small
599,0.338919085064,logistic_noise_small,small
600,0.896766851367,logistic_noise_small,small
601,0.374542286152,logistic_noise_small,small
602,0.939391285841,logistic_noise_small,small
603,0.230811966944,logistic_noise_small,small
604,0.717481062361,logistic_noise_small,small
605,0.82555237033,logistic_noise_small,small
606,0.582126329494,logistic_noise_small,small
607,0.972081364498,logistic_noise_small,small
608,0.105450531547,logistic_noise_small,small
609,0.385434461267,logistic_noise_small,small
610,0.946974541537,logistic_noise_small,small
611,0.196713210192,logistic_noise_small,small
612,0.639872892257,logistic_noise_small,small
613,0.922887427552,logistic_noise_small,small
614,0.286157722716,logistic_noise_small,small
615,0.808145668526,logistic_noise_small,small
616,0.604387538658,logistic_noise_small,small
617,0.953654354625,logistic_noise_small,small
618,0.170084394888,logistic_noise_small,small
619,0.570801842673,logistic_noise_small,small
620,0.978992209189,logistic_noise_small,small
621,0.0685309638903,logistic_noise_small,small
622,0.239010475605,logistic_noise_small,small
623,0.729945832551,logistic_noise_small,small
624,0.795326766938,logistic_noise_small,small
625,0.654535396619,logistic_noise_small,small
626,0.902971870951,logistic_noise_small,small
627,0.345398346577,logistic_noise_small,small
628,0.904407304066,logistic_noise_small,small
629,0.339350203771,logistic_noise_small,small
630,0.900287667457,logistic_noise_small,small
631,0.359393411466,logistic_noise_small,small
632,0.921175879452,logistic_noise_small,small
633,0.286667121726,logistic_noise_small,small
634,0.820168478247,logistic_noise_small,small
635,0.58620677137,logistic_noise_small,small
636,0.968135681878,logistic_noise_small,small
637,0.121320685125,logistic_noise_small,small
638,0.425889220942,logistic_noise_small,small
639,0.97836543523,logistic_noise_small,small
640,0.0822644821076,logistic_noise_small,small
641,0.314901205215,logistic_noise_small,small
642,0.861604257576,logistic_noise_small,small
643,0.476604280476,logistic_noise_small,small
644,0.996454105225,logistic_noise_small,small
645,0.0102067480304,logistic_noise_small,small
646,0.0417329703031,logistic_noise_small,small
647,0.151870754688,logistic_noise_small,small
648,0.522845069981,logistic_noise_small,small
649,0.995357399917,logistic_noise_small,small
650,0.00979655428705,logistic_noise_small,small
651,0.0296370982465,logistic_noise_small,small
652,0.121001959432,logistic_noise_small,small
653,0.412668052845,logistic_noise_small,small
654,0.97252188208,logistic_noise_small,small
655,0.115462338407,logistic_noise_small,small
656,0.394014152439,logistic_noise_small,small
657,0.957457497415,logistic_noise_small,small
658,0.154770860755,logistic_noise_small,small
659,0.532229544086,logistic_noise_small,small
660,0.998347113544,logistic_noise_small,small
661,0.0208197516045,logistic_noise_small,small
662,0.0573645420291,logistic_noise_small,small
663,0.229909285669,logistic_noise_small,small
664,0.717621088937,logistic_noise_small,small
665,0.813461914035,logistic_noise_small,small
666,0.608840300048,logistic_noise_small,small
667,0.958213037938,logistic_noise_small,small
668,0.164206979437,logistic_noise_small,small
669,0.545447466959,logistic_noise_small,small
670,0.983930069848,logistic_noise_small,small
671,0.0402392337972,logistic_noise_small,small
672,0.148705124143,logistic_noise_small,small
673,0.509844120053,logistic_noise_small,small
674,0.993602610124,logistic_noise_small,small
675,0,logistic_noise_small,small
676,0.00639354107075,logistic_noise_small,small
677,0.0209290079161,logistic_noise_small,small
678,0.112089920982,logistic_noise_small,small
679,0.393310440432,logistic_noise_small,small
680,0.946301708207,logistic_noise_small,small
681,0.181856442676,logistic_noise_small,small
682,0.586701539195,logistic_noise_small,small
683,0.968987764361,logistic_noise_small,small
684,0.131184621345,logistic_noise_small,small
685,0.441814948379,logistic_noise_small,small
686,0.98710776425,logistic_noise_small,small
687,0.0476996314447,logistic_noise_small,small
688,0.177093872331,logistic_noise_small,small
689,0.577505838403,logistic_noise_small,small
690,0.976753162515,logistic_noise_small,small
691,0.0846387276955,logistic_noise_small,small
692,0.323410469635,logistic_noise_small,small
693,0.869645635853,logistic_noise_small,small
694,0.439783180655,logistic_noise_small,small
695,0.987788904062,logistic_noise_small,small
696,0.0560491308873,logistic_noise_small,small
697,0.192462322428,logistic_noise_small,small
